X,Y,OBJECTID,NAME,WEB_URL,RELIGION,ADDRESS,XCOORD,YCOORD,PLACE_OF_WORSHIP,Is_Place_Of_Worship,GIS_ID,ADDRID
-77.012750300150103,38.956232287733592,446,FAITH FULL GOSPEL DELIVERANCE CHURCH OF GOD,,CHRISTIAN,125 MISSOURI AVE NW,398895.06,143146.78,CHURCHES,1,,
-77.029240064592187,38.986266757868492,447,INTERNATIONAL ETHIOPIAN,EECDC.ORG,CHRISTIAN,7930 EASTERN AVE NW,397466.87,146481.22,CHURCHES,1,,
-77.075745222556591,38.967236536258568,448,CHEVY CHASE PRESBYTERIAN CHR,CHEVYCHASEPC.ORG,CHRISTIAN,1 CHEVY CHASE CIR NW,393435.96,144371,CHURCHES,1,,
-77.031828124869833,38.978175080168945,449,NATI SPIRITUAL,NSSDC.ORG,CHRISTIAN,1325 FERN ST NW,397242.33,145583.04,CHURCHES,1,,
-77.036934907571478,38.984107924605489,450,OHEV SHOLOM - THE NATIONAL SYNAGOGUE,OSTNS.ORG,JEWISH,1600 JONQUIL ST NW,396800.1,146241.81,SYNAGOGUES,1,,
-77.077633085788079,38.946857697352776,451,AGAPE BAPTIST CHURCH,AGAPECHURCHDC.COM,CHRISTIAN,3920 ALTON PL NW,393270.43,142108.9,CHURCHES,1,,
-77.084697592853615,38.940350157302106,452,TEMPLE BAPTIST CHURCH,TEMPLE-BAPTIST.COM,CHRISTIAN,3850 NEBRASKA AVE NW,392657.36,141387.05,CHURCHES,1,,
-77.027326048372629,38.953516859373259,453,NEW HOPE CME CHURCH,NEWHOPECMEC.COM,CHRISTIAN,5219 GEORGIA AVE NW,397631.61,142845.62,CHURCHES,1,,
-77.028610572972269,38.95900654945607,454,NEW REDEEMER BAPTIST CHURCH,,CHRISTIAN,5714 GEORGIA AVE NW,397520.46,143455.06,CHURCHES,1,,
-77.036843861740692,38.946872625027353,455,NINETEENTH STREET BAPTIST CHR,EVERYBLESSING.ORG,CHRISTIAN,4606 16TH ST NW,396806.32,142108.34,CHURCHES,1,,
-77.011196269857393,38.966050455659136,456,IGLESIA DE JESUCRISTO PALABRA,MIELVISION.ORG,CHRISTIAN,6210 CHILLUM PL NW,399029.89,144236.67,CHURCHES,1,,
-77.020196602931222,38.943683069642994,457,ST GABRIEL CATHOLIC CHURCH,SGDC.ORG,CHRISTIAN,26 GRANT CIR NW,398249.34,141753.82,CHURCHES,1,,
-77.03595440402944,38.943801527211782,458,ST GEORGE ANTIOCHIAN ORTHODOX,SAINTGEORGE.ORG,CHRISTIAN,4335 16TH ST NW,396883.29,141767.39,CHURCHES,1,,
-77.027676301512685,38.949936979142031,459,ST JOSEPH BAPTIST CHURCH,,CHRISTIAN,1203 EMERSON ST NW,397601.13,142448.23,CHURCHES,1,,
-77.034160954147524,38.952101213664747,460,ST LUKE BAPTIST CHURCH,,CHRISTIAN,1415 GALLATIN ST NW,397039.11,142688.67,CHURCHES,1,,
-77.026657188849327,38.968449190944334,461,NEW BETHEL CHR-GOD IN CHRIST,,CHRISTIAN,6440 PINEY BRANCH RD NW,397690.07,144503.23,CHURCHES,1,,
-77.028793256693945,38.985668092874036,462,SHEPHERD PARK CHRISTIAN CHURCH,SHEPHERDPARKCHRISTIANCHURCH.ORG,CHRISTIAN,7900 EASTERN AVE NW,397505.56,146414.75,CHURCHES,1,,
-77.031649079209046,38.957543365126412,463,FELLOWSHIP BAPTIST CHURCH,FELLOWSHIPBAPTISTCHURCH.ORG,CHRISTIAN,5605 COLORADO AVE NW,397257.05,143292.72,CHURCHES,1,,
-77.02229334901007,38.938461662676154,464,FIRST BAPTIST CHURCH,1FBC.ORG,CHRISTIAN,712 RANDOLPH ST NW,398067.43,141174.24,CHURCHES,1,,
-77.023604947430542,38.939567533751784,465,FIRST CHURCH 7TH DAY ADVENTIST,FIRSTSDACHURCH.ORG,CHRISTIAN,810 SHEPHERD ST NW,397953.75,141297.03,CHURCHES,1,,
-77.036751645744047,38.943205110752494,466,GRACE LUTHERAN CHURCH,,CHRISTIAN,4300 16TH ST NW,396814.15,141701.21,CHURCHES,1,,
-77.025805465721845,38.944205077151992,467,FIRST MYSTERY CHURCH OF GOD,,CHRISTIAN,909 WEBSTER ST NW,397763.12,141811.89,CHURCHES,1,,
-77.018214358417936,38.879027465600977,468,WESTMINSTER PRESBYTERIAN CHR,WESTMINSTERDC.ORG,CHRISTIAN,400 I ST SW,398419.75,134576.48,CHURCHES,1,,
-77.009742754076441,38.834672605794033,469,RIGHTEOUS BRANCH COMMANDMENT,,CHRISTIAN,141 XENIA ST SW,399154.3,129652.66,CHURCHES,1,,
-76.992889813101144,38.843662782204937,470,COMMUNITY OF HOPE CHURCH OF THE NAZARENE,COMMOFHOPENAZ.ORG,CHRISTIAN,905 ALABAMA AVE SE,400617.45,130650.61,CHURCHES,1,,
-76.960089978507568,38.893339541592375,471,VARICK MEMORIAL AME ZION CHR,VARICKAMEZ.ORG,CHRISTIAN,255 ANACOSTIA AVE NE,403462.47,136165.83,CHURCHES,1,,
-76.93038041739598,38.90670870765021,472,VICTORY MEMORIAL BAPTIST CHR,,CHRISTIAN,1215 49TH PL NE,406038.7,137651.46,CHURCHES,1,,
-77.000701258041317,38.843568948319565,473,MORNING STAR BAPTIST CHURCH,MORNINGSTARCHURCH-DC.ORG,CHRISTIAN,3204 BROTHERS PL SE,399939.32,130640.17,CHURCHES,1,,
-77.016729009609122,38.878892381761176,474,CHRIST UNITED METHODIST CHURCH,CUMCDC.ORG,CHRISTIAN,900 4TH ST SW,398548.63,134561.46,CHURCHES,1,,
-77.012500226175163,38.878926602406203,475,FRIENDSHIP BAPTIST CHURCH,FRIENDSHIPBAPTISTDC.ORG,CHRISTIAN,900 DELAWARE AVE SW,398915.56,134565.2,CHURCHES,1,,
-77.036889583244715,38.985289996819603,476,FABRANGEN,FABRANGEN.ORG,JEWISH,7750 16TH ST NW,396804.08,146373.03,SYNAGOGUES,1,,
-77.075137330126509,38.968427188205851,477,SHRINE-THE MOST BLESSED SCRMNT,BLESSEDSACRAMENTDC.ORG,CHRISTIAN,3630 QUESADA ST NW,393488.75,144503.13,CHURCHES,1,,
-77.08780164773404,38.934967028073004,478,METROPOLITAN MEMORIAL UNITED METHODIST CHURCH,NATIONALCHURCH.ORG,CHRISTIAN,3401 NEBRASKA AVE NW,392387.68,140789.73,CHURCHES,1,,
-77.024732655885444,38.941146994868397,479,CENTRO EVANGELISTICO,CENTROEVANGELISTICODC.ORG,CHRISTIAN,4101 9TH ST NW,397856.03,141472.39,CHURCHES,1,,
-77.03487186702425,38.953805458844997,480,FIRST SUPERET BRANCH CHURCH,SUPERETLIGHTCHURCH.COM,CHRISTIAN,1420 INGRAHAM ST NW,396977.56,142877.88,CHURCHES,1,,
-77.022760729753827,38.961602573380993,481,HOLY COMFORTER EPISCOPAL CHR,HOLYCOMFORTERDC.ORG,CHRISTIAN,701 OGLETHORPE ST NW,398027.55,143743.1,CHURCHES,1,,
-77.026853583393702,38.982524777256671,482,NEW DIMENSIONS KINGDOM MNSTRS,,CHRISTIAN,7612 GEORGIA AVE NW # 14,397673.51,146065.76,CHURCHES,1,,
-77.022592287721935,38.972569064733932,483,TAKOMA PARK BAPTIST CHURCH,TAKOMAPARKBAPTISTCHURCH.ORG,CHRISTIAN,635 ASPEN ST NW,398042.45,144960.48,CHURCHES,1,,
-77.004487647207938,38.961854591883281,484,WASHINGTON DC CHRISTIAN,,CHRISTIAN,207 ONEIDA ST NE,399611.26,143770.84,CHURCHES,1,,
-77.0048928669123,38.961827190525518,485,WASHINGTON DC CHRISTIAN RFRMD,,CHRISTIAN,5911 NEW HAMPSHIRE AVE NE,399576.14,143767.8,CHURCHES,1,,
-77.020075899051349,38.942703889503449,486,PETWORTH UNITED METHODIST CHR,UMC.ORG,CHRISTIAN,32 GRANT CIR NW,398259.78,141645.12,CHURCHES,1,,
-77.035924292260546,38.955923884894084,487,SIXTH PRESBYTERIAN CHURCH,,CHRISTIAN,5413 16TH ST NW,396886.43,143113.08,CHURCHES,1,,
-77.019624609375853,38.955979104410019,488,ARK FOUNDATION CHURCH,<Null>,CHRISTIAN,5421 5TH ST NW,398299.22,143118.78,CHURCHES,1,,
-77.033754066789513,38.955044243755253,489,STAR-BETHLEHEM CHR-GOD,,CHRISTIAN,5331 COLORADO AVE NW,397074.5,143015.36,CHURCHES,1,,
-77.025354458239107,38.951733125265591,490,MIRACLE TEMPLE OF GOD & CHRIST,,CHRISTIAN,822 GALLATIN ST NW,397802.45,142647.56,CHURCHES,1,,
-77.03780504084331,38.940164116116023,491,RUSSIAN ORTHODOX CHURCH,STJOHNDC.ORG,CHRISTIAN,4001 17TH ST NW,396722.69,141363.67,CHURCHES,1,,
-77.028127613046806,38.964586019940029,492,EMORY UNITED METHODIST CHURCH,EMORYFELLOWSHIP.ORG,CHRISTIAN,6120 GEORGIA AVE NW,397562.51,144074.42,CHURCHES,1,,
-77.018452411742203,38.941223284230219,493,DEBRE HAIL KEDUS GABRIEL,KEDUSGABRIEL.ORG,CHRISTIAN,4100 ILLINOIS AVE NW,398400.49,141480.73,CHURCHES,1,,
-77.019523162913856,38.976071117601556,494,CENTER FOR SPIRITUAL LIVING DC,CSLDC.ORG,CHRISTIAN,400 E ST SW,398308.49,145349.18,CHURCHES,1,,
-77.070882373217572,38.930523814815508,495,WASHINGTON NATIONAL CATHEDRAL,NATIONALCATHEDRAL.ORG,CHRISTIAN,3101 WISCONSIN AVE NW,393854.22,140295.22,CHURCHES,1,,
-77.022216420641016,38.949585109934176,496,SHAMMAH MINISTRIES INC,,CHRISTIAN,4836 7TH ST NW,398074.4,142409.04,CHURCHES,1,,
-77.05045427935724,38.89918495503774,497,ST MARY'S EPISCOPAL CHURCH,STMARYSFOGGYBOTTOM.ORG,CHRISTIAN,728 23RD ST NW,395623.55,136815.17,CHURCHES,1,,
-77.052667641862982,38.902272404458998,498,ST PAUL'S EPISCOPAL CHURCH,STPAULS-KST.COM,CHRISTIAN,2430 K ST NW OFC,395431.75,137158.01,CHURCHES,1,,
-77.053044128168466,38.90315334155995,499,ST STEPHEN MARTYR CHURCH,STSTEPHENMARTYRDC.ORG,CHRISTIAN,2436 PENNSYLVANIA AVE NW,395399.15,137255.82,CHURCHES,1,,
-77.046284217026738,38.905912681597002,500,ST JAMES II ASSOC LLC,STGREGORYHOTELWDC.COM,CHRISTIAN,2033 M ST NW,395985.66,137561.81,CHURCHES,1,,
-77.0402742254022,38.90639199028994,501,CATHEDRAL OF ST MATTHEW THE APOSTLE,STMATTHEWSCATHEDRAL.ORG,CHRISTIAN,1725 RHODE ISLAND AVE NW,396506.97,137614.77,CHURCHES,1,,
-77.041043467848979,38.91022000010156,502,ST THOMAS EPISCOPAL CHURCH,STTHOMASDC.ORG,CHRISTIAN,1772 CHURCH ST NW,396440.44,138039.74,CHURCHES,1,,
-77.049322329995292,38.910343005392136,503,CHURCH OF THE PILGRAMS,CHURCHOFTHEPILGRIMS.COM,CHRISTIAN,2201 P ST NW,395722.41,138053.75,CHURCHES,1,,
-77.02098366978916,38.924536501809214,504,ANDREW RANKIN MEMORIAL CHAPEL,CHAPEL.HOWARD.EDU,CHRISTIAN,2455 6TH ST NW,398180.62,139628.4,CHURCHES,1,,
-76.991277102330955,38.843023163184462,505,ANACOSTIA GOSPEL CHAPEL,,CHRISTIAN,1100 SAVANNAH ST SE,400757.46,130579.62,CHURCHES,1,,
-77.020907022491556,38.882988274197885,506,ST DOMINICS CHURCH,STDOMINICCHURCH.ORG,CHRISTIAN,630 E ST SW,398186.21,135016.21,CHURCHES,1,,
-77.0147300251963,38.876050862405265,507,ST MATTHEW'S LUTHERAN CHURCH,,CHRISTIAN,222 M ST SW,398722.03,134246,CHURCHES,1,,
-76.999957366173561,38.825099264650952,508,ST THOMAS MORE CHURCH,STTHOMASMOREDC.ORG,CHRISTIAN,4275 4TH ST SE,400003.9,128589.91,CHURCHES,1,,
-77.006400977874947,38.838013353159383,509,UNITY OF LOVE PRAISE TEMPLE,,CHRISTIAN,3703 MARTIN LUTHER KING JR AVE,399444.47,130023.48,CHURCHES,1,,
-77.004697983811354,38.83930434563181,510,TABERNACLE CHURCH,,CHRISTIAN,3600 MARTIN LUTHER KING JR AVE,399592.33,130166.78,CHURCHES,1,,
-76.999379326126075,38.843797222841189,511,TEMPLE MISSIONARY BAPTIST CHR,TEMPLEMISSIONARY.COM,CHRISTIAN,3105 MARTIN LUTHER KING JR AVE,400054.08,130665.51,CHURCHES,1,,
-76.99627078008379,38.826077435195927,512,TEMPLE OF PRAISE,THETEMPLEOFPRAISE.ORG,CHRISTIAN,700 SOUTHERN AVE SE,400324.02,128698.5,CHURCHES,1,,
-77.021534345370938,38.880291498750623,513,HOUSE OF THE LORD CHURCH,<Null>,CHRISTIAN,700 7TH ST SW,398131.71,134716.86,CHURCHES,1,,
-77.006105661982588,38.830056375762567,514,SOUTHEAST BAPTIST TABERNACLE,,CHRISTIAN,4101 1ST ST SE,399470.05,129140.2,CHURCHES,1,,
-76.99974217914415,38.843587597643335,515,SOUTHEAST MINISTRY,SEMINISTRYDC.ORG,CHRISTIAN,3111 MARTIN LUTHER KING JR AVE,400022.58,130642.24,CHURCHES,1,,
-77.04613722275262,38.91090696774576,516,CHURCH OF THE SAVIOR,<Null>,CHRISTIAN,2025 MASSACHUSETTS AVE NW,395998.69,138116.21,CHURCHES,1,,
-77.02285201420392,38.877817273158037,517,RIVERSIDE BAPTIST CHURCH,RIVERSIDEDC.ORG,CHRISTIAN,699 MAINE AVE SW,398017.31,134442.23,CHURCHES,1,,
-77.008361647244854,38.829536807697416,518,FAITH PRESBYTERIAN CHURCH,,CHRISTIAN,4161 S CAPITOL ST SW,399274.16,129082.54,CHURCHES,1,,
-77.014132822137213,38.877151492124796,519,SECOND UNION BAPTIST CHURCH,SECONDUNIONBAPTISTCHURCH.ORG,CHRISTIAN,1107 DELAWARE AVE SW,398773.87,134368.17,CHURCHES,1,,
-77.006961623338327,38.836218746467729,520,CHURCH IN THE FIELD,THECHURCHINTHEFIELD.COM,CHRISTIAN,3754 MLK JR AVE SE # 101,399395.78,129824.27,CHURCHES,1,,
-77.008663586245135,38.834018136177924,521,COVENANT BAPTIST CHURCH,COVENANTDC.ORG,CHRISTIAN,3845 S CAPITOL ST SW,399247.99,129580,CHURCHES,1,,
-76.99704420264105,38.843013181948962,522,REHOBOTH BAPTIST CHURCH,RBCDC.ORG,CHRISTIAN,621 ALABAMA AVE SE,400256.8,130578.48,CHURCHES,1,,
-77.006105661982588,38.830056375762567,523,REMNANT COMMUNITY CHURCH,REMNANTCOMMUNITYCHURCH.ORG,CHRISTIAN,4101 1ST ST SE,399470.05,129140.2,CHURCHES,1,,
-77.004665459339734,38.840414638691847,524,RESURRECTION BAPTIST CHURCH,RESURRECTIONBC.COM,CHRISTIAN,3501 MARTIN LUTHER KING JR AVE,399595.16,130290.03,CHURCHES,1,,
-76.990522364902262,38.890853627794677,525,SEVENTH WAVE,,CHRISTIAN,114 12TH ST NE,400822.43,135889.16,CHURCHES,1,,
-77.000800289611831,38.881671134817836,526,MT JOY CHURCH,,CHRISTIAN,541 4TH ST SE,399930.76,134869.79,CHURCHES,1,,
-76.973791854229987,38.916425881533939,527,SEAN BETHEL,MISTERBETHEL.COM,CHRISTIAN,1920 BLADENSBURG RD NE,402273.07,138728.17,CHURCHES,1,,
-76.998646396445011,38.890789504341498,528,TOGETHER FOR THE GOSPEL,,CHRISTIAN,525 A ST NE,400117.63,135882,CHURCHES,1,,
-76.999762361379368,38.906182461612204,529,GROUND TRUTH DATA,GROUNDTRUTHDATA.COM,CHRISTIAN,1214 5TH ST NE,400020.81,137590.74,CHURCHES,1,,
-76.98019914856016,38.897096666156067,530,PILGRIM AME,,CHRISTIAN,1673 ROSEDALE ST NE,401717.87,136582.33,CHURCHES,1,,
-76.973350990931635,38.90387679811073,531,NORTHEAST COMMUNITY CHR OF GOD,,CHRISTIAN,2109 MARYLAND AVE NE,402311.71,137335.13,CHURCHES,1,,
-77.026507455733764,38.895054400428073,532,LEVI ZION,,CHRISTIAN,1001 PENNSYLVANIA AVE NW,397700.68,136355.77,CHURCHES,1,,
-77.004190667473395,38.877745204876518,533,WATERFRONT CHURCH DC,WATERFRONTCHURCHDC.COM,CHRISTIAN,140 L ST SE,399636.57,134433.99,CHURCHES,1,,
-77.001802896915024,38.887302895670686,534,TRUTH ABOUT GW BUSH IS NOW OUT,,CHRISTIAN,300 PENNSYLVANIA AVE SE,399843.78,135494.96,CHURCHES,1,,
-77.027407095658347,38.895163464315026,535,NO GREATER SACRIFICE,NOGREATERSACRIFICE.ORG,CHRISTIAN,1101 PENNSYLVANIA AVE NW # 6,397622.64,136367.9,CHURCHES,1,,
-77.021580760856068,38.895432324699023,536,ST PETER LUTHERAN CHURCH,,CHRISTIAN,419 7TH ST NW,398128.08,136397.61,CHURCHES,1,,
-76.986184786460612,38.891834837935853,537,MITCHAM CHAPEL AME,,CHRISTIAN,130 14TH ST NE,401198.72,135998.13,CHURCHES,1,,
-77.020890362234937,38.906781630957042,538,RAYCROW APOSTLE D,,CHRISTIAN,614 EMMANUEL CT NW,398188.26,137657.46,CHURCHES,1,,
-77.020561632683368,38.907479295820323,539,SOCIETY-THE HOLY CHILD JESUS,,CHRISTIAN,611 N ST NW,398216.79,137734.9,CHURCHES,1,,
-77.026217963499221,38.916274808642285,540,ST JAMES HEALING CHURCH,,CHRISTIAN,1920 10TH ST NW,397726.47,138711.4,CHURCHES,1,,
-77.009976181637327,38.897057019799121,541,IOWA GENERAL ASSEMBLY,LEGIS.STATE.IA.US,CHRISTIAN,20 F ST NW # 200,399134.79,136577.79,CHURCHES,1,,
-77.003233493540236,38.896844983892251,542,HERITAGE REVIVAL PROJECTS INC,HERITAGEREVIVAL.ORG,CHRISTIAN,521 2ND ST NE,399719.7,136554.21,CHURCHES,1,,
-77.017565684835361,38.905476327680049,543,MT JOY PENTECOSTAL SSS CHURCH,,CHRISTIAN,432 M ST NW,398476.6,137512.5,CHURCHES,1,,
-77.024996305692113,38.902882099576644,544,CHINESE COMMUNITY CHURCH,CCCDC.COM,CHRISTIAN,500 I ST NW,397832.01,137224.67,CHURCHES,1,,
-77.051963293554564,38.89853884428846,545,WESTERN PRESBYTERIAN CHURCH,WESTERNPRESBYTERIAN.NET,CHRISTIAN,2401 VIRGINIA AVE NW,395492.61,136743.52,CHURCHES,1,,
-77.0593789521362,38.908313521039318,546,WOOD ISLAND LIFE SAVING STA,,CHRISTIAN,1344 30TH ST NW,394850.04,137828.98,CHURCHES,1,,
-77.07712488189425,38.923991353430615,547,SEVENTH SON,TIMOHYNES.COM,CHRISTIAN,2605 39TH S,393312.34,139570.5,CHURCHES,1,,
-77.070427723353447,38.927240558776141,548,ST SOPHIA CATHEDRAL,,CHRISTIAN,2815 36TH ST NW,393893.36,139930.72,CHURCHES,1,,
-77.065862299738271,38.904503386685569,549,LAKE GROVE PRESBYTERIAN CHURCH,,CHRISTIAN,1027 33RD ST NW,394287.41,137406.41,CHURCHES,1,,
-77.044690737572736,38.898128188870054,550,THREE STRANDS COMMUNITY CHURCH,,CHRISTIAN,1920 G ST NW,396123.45,136697.6,CHURCHES,1,,
-77.037898171811392,38.902930244383604,551,ST MARK'S SQUARE LLC,,CHRISTIAN,1629 K ST NW,396712.9,137230.4,CHURCHES,1,,
-77.060405732750084,38.903501183095699,552,LAS PLACITAS PRESBYTERIAN CHR,,CHRISTIAN,1050 THOMAS JEFFERSON ST NW,394760.63,137294.83,CHURCHES,1,,
-77.056682380624267,38.908695373042185,553,EPISCOPAL HERITAGE CHURCH,,CHRISTIAN,2727 O ST NW,395083.95,137871.22,CHURCHES,1,,
-77.046028838823844,38.902149362060975,554,MARCH-THE LIVING LONGITUDINAL,,CHRISTIAN,2020 K ST NW,396007.6,137144.04,CHURCHES,1,,
-77.027740819724983,38.898141641448866,555,READING FOR NASAA ASSEMBLY,NASPAA.ORG,CHRISTIAN,1120 G ST NW,397593.79,136698.51,CHURCHES,1,,
-77.039826760488211,38.899344095641133,556,HOMBRES DE PALABRA,,CHRISTIAN,1701 PENNSYLVANIA AVE NW,396545.44,136832.38,CHURCHES,1,,
-76.977673093202981,38.922096259522242,557,RESTORATION TEMPLE MINISTRIES,,CHRISTIAN,1839 CHANNING ST NE,401936.32,139357.54,CHURCHES,1,,
-76.929089455982478,38.896646673843243,558,NEW BAPTIST COVENANT,PNBCAS.COM,CHRISTIAN,601 50TH ST NE,406151.54,136534.58,CHURCHES,1,,
-77.023215376663842,38.976966221191638,559,LIGHTHOUSE MINISTRIES,,CHRISTIAN,7114 7TH ST NW,397988.58,145448.62,CHURCHES,1,,
-77.014250510066162,38.942465124432914,560,ST MARY ORTHODOX CHURCH,,CHRISTIAN,211 UPSHUR ST NW,398764.79,141618.52,CHURCHES,1,,
-77.088332304041003,38.951338658985144,561,ZEN BUDDHIST CTR OF WASHINGTON,,CHRISTIAN,4705 45TH ST NW,392343.43,142607.17,CHURCHES,1,,
-76.996426814318738,38.941440164767336,562,TRANSFORMATION CHURCH DC INC,,CHRISTIAN,4323 VARNUM PL NE,400309.97,141504.65,CHURCHES,1,,
-77.029920618874556,38.939890115971053,563,NEW CHRIST HOLY TEMPLE FWB,HTCONLINE.ORG,CHRISTIAN,4000 13TH ST NW,397406.22,141333,CHURCHES,1,,
-76.998672103469644,38.927872356673234,564,ST THOMAS AQUINAS CHURCH,,CHRISTIAN,3015 4TH ST NE,400115.34,139998.5,CHURCHES,1,,
-76.975791697963118,38.929533062248922,565,OASIS COMMUNITY PARTNERS,,CHRISTIAN,2006 RHODE ISLAND AVE NE,402099.25,140183.13,CHURCHES,1,,
-77.072139134071463,38.931431083662957,566,PROTESTANT EPISCOPAL CATHEDRAL,CATHEDRAL.ORG,CHRISTIAN,3101 WISCONSIN AVENUE NW,393745.33,140396.02,CHURCHES,1,,
-76.937906838709637,38.894402393413216,567,MORNING STAR PENTECOSTAL CHR,,CHRISTIAN,4417 DIX ST NE,405386.82,136284.89,CHURCHES,1,,
-77.020631089306605,38.956673648540374,568,TRIUMPHANT CHURCH,,CHRISTIAN,519 KENNEDY ST NW,398212,143195.9,CHURCHES,1,,
-76.989430708172009,38.92016481759498,569,MANIFEST SONS-GOD MINISTRIES,NETSCAPE.NET,CHRISTIAN,1215 BRENTWOOD RD NE # 2246,400916.76,139142.95,CHURCHES,1,,
-76.912169708815043,38.894796479602327,570,LIFE GOSPEL ASSEMBLY INTL CHR,,CHRISTIAN,410 EASTERN AVE NE,407619.49,136330.47,CHURCHES,1,,
-77.035796822263734,38.983522384098812,571,HOPE TABERNACLE CHURCH OF GOD,HOPETABERNACLECOG.ORG,CHRISTIAN,7701 16TH ST NW,396898.68,146176.77,CHURCHES,1,,
-77.072652192204572,38.959331862958877,572,RIVER CITY CHURCH,RIVERCITYCH.COM,CHRISTIAN,5312 CONNECTICUT AVE NW,393703.31,143493.29,CHURCHES,1,,
-76.929842661764525,38.899354232728072,573,LITTLE MT ZION HOLINESS CHURCH,,CHRISTIAN,736 50TH ST NE,406085.97,136835.09,CHURCHES,1,,
-77.081741351886706,38.956239629815279,574,ST LOUIS DE FRANCE,,CHRISTIAN,4125 GARRISON ST NW,392915.23,143150.69,CHURCHES,1,,
-77.033008819860186,38.946432365029615,575,WASHINGTON D C CHURCH OF GOD,,CHRISTIAN,4604 14TH ST NW,397138.75,142059.34,CHURCHES,1,,
-77.037564076608433,38.942125659380643,576,UNIFICATION CHURCH,,CHRISTIAN,1611 UPSHUR ST NW,396743.67,141581.41,CHURCHES,1,,
-77.006640145393604,38.95493010911531,577,UNITED CHRISTIAN CHR WORLDWIDE,,CHRISTIAN,33 RIGGS RD NE,399424.65,143002.17,CHURCHES,1,,
-77.078182511974603,38.966295281524758,578,MISSION INTERNATIONALE POUR LA,,CHRISTIAN,5671 WESTERN AVE NW,393224.65,144266.69,CHURCHES,1,,
-77.078344279022517,38.9444549829647,579,MARCHAR THE WA CONGRGTN FOR,,CHRISTIAN,4268 WISCONSIN AVE NW,393208.55,141842.23,CHURCHES,1,,
-77.065691224230477,38.924672522881373,580,SECRETARIAT REGISTRIES CHR,,CHRISTIAN,3339 MASSACHUSETTS AVE NW,394303.86,139645.34,CHURCHES,1,,
-77.004230546556514,38.955528280026101,581,DOMINION CHURCH OF WASHINGTON DC,,CHRISTIAN,5335 1ST PL NE,399633.51,143068.56,CHURCHES,1,,
-77.029027532286435,38.91902808155686,582,MANUEL DE JESUS FERNANDEZ TRRS,,CHRISTIAN,1220 W ST NW # 102,397482.91,139017.11,CHURCHES,1,,
-77.034384745262784,38.922406732326628,583,UNCION PODER Y FUEGO,,CHRISTIAN,1432 CLIFTON ST NW # 2,397018.47,139392.33,CHURCHES,1,,
-77.028968617653575,38.960496247234786,584,BALM IN GILEAD MINISTRIES,,CHRISTIAN,5825 COLORADO AVE NW,397489.48,143620.44,CHURCHES,1,,
-77.023837426590106,38.934908935024616,585,INTERNATIONAL HOUSE-PRAYER,,CHRISTIAN,3613 GEORGIA AVE NW,397933.46,140779.89,CHURCHES,1,,
-77.035981133858996,38.952193993320506,586,IGLESIA MISIONERA CUERPO DE,CUEPRODECRISTO.ORG,CHRISTIAN,5101 16TH ST NW,396881.34,142699.03,CHURCHES,1,,
-77.035981133858996,38.952193993320506,587,BEREAN ETHIOPIAN ADVENTIST GRP,BEREANETHIOPIANDC.ADVENTISTCHURCH.ORG,CHRISTIAN,5101 16TH ST NW,396881.34,142699.03,CHURCHES,1,,
-77.018452411742203,38.941223284230219,588,KEDUS YOHANNES METEMIK,,CHRISTIAN,4100 ILLINOIS AVE NW,398400.49,141480.73,CHURCHES,1,,
-77.045142432295179,38.909472507178585,589,UNITARIAM UNIVERSALIST SVC CMT,UUSC.ORG,CHRISTIAN,2000 P ST NW,396084.89,137956.93,CHURCHES,1,,
-77.039531312659264,38.906447555305313,590,MEPT ST MATTHEWS LLC,,CHRISTIAN,1717 RHODE ISLAND AVE NW,396571.41,137620.91,CHURCHES,1,,
-77.041895402999558,38.908248131060667,591,INTERNATIONAL CHRISTIAN,,CHRISTIAN,1314 18TH ST NW,396366.45,137820.88,CHURCHES,1,,
-77.039509859774725,38.908721630138416,592,SERBIAN,,CHRISTIAN,1717 MASSACHUSETTS AVE NW,396573.38,137873.35,CHURCHES,1,,
-77.041965362882451,38.907618872819668,593,SPLIT THIS ROCK INC,SPLITTHISROCK.ORG,CHRISTIAN,1301 CONNECTICUT AVE NW # 600,396360.35,137751.03,CHURCHES,1,,
-77.019993154352619,38.920359425746391,594,SUNDAY MORNING GOSPEL,,CHRISTIAN,529 BRYANT ST NW,398266.41,139164.69,CHURCHES,1,,
-76.970256281610887,38.855555033009232,595,CHURCH OF THE FIRST BORN,,CHRISTIAN,2451 AINGER PL SE,402581.89,131971.13,CHURCHES,1,,
-76.942311960330841,38.89415863321215,596,ST PHILLIP AME,,CHRISTIAN,241 42ND ST NE,405004.69,136257.58,CHURCHES,1,,
-76.988557219662368,38.940890243739432,597,REDEEMER CITY CHURCH OF FL INC,,CHRISTIAN,4200 13TH ST NE,400992.22,141443.66,CHURCHES,1,,
-76.960033884679177,38.88379667585334,598,STRAIT GATE BAPTIST CHURCH,,CHRISTIAN,3236 ELY PL SE,403467.8,135106.5,CHURCHES,1,,
-76.98883981520207,38.949043489667908,599,KABOD CHURCH,KABODCHURCH.ORG,CHRISTIAN,4915 SARGENT RD NE,400967.61,142348.74,CHURCHES,1,,
-76.985645021714689,38.926592031805171,600,MARY'S MISSIONARY BAPT CHR INC,,CHRISTIAN,2811 14TH ST NE,401244.94,139856.47,CHURCHES,1,,
