STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT11,WT03
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060807,-9999,-9999,0.53,0.0,0.0,93,70,75,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060808,-9999,-9999,0.00,0.0,0.0,99,73,79,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060809,-9999,-9999,0.00,0.0,0.0,90,64,71,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060810,-9999,-9999,0.00,0.0,0.0,92,66,75,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060811,-9999,-9999,0.11,0.0,0.0,77,68,71,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060812,-9999,-9999,0.00,0.0,0.0,84,59,72,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060813,-9999,-9999,0.00,0.0,0.0,84,57,63,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060814,-9999,-9999,0.00,0.0,0.0,86,62,74,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060815,-9999,-9999,0.00,0.0,0.0,91,73,79,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060816,-9999,-9999,0.00,0.0,0.0,88,64,74,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060817,-9999,-9999,0.00,0.0,0.0,90,63,69,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060818,-9999,-9999,0.00,0.0,0.0,89,63,68,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060819,-9999,-9999,0.00,0.0,0.0,91,66,77,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060820,-9999,-9999,0.00,0.0,0.0,94,73,80,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060821,-9999,-9999,0.00,0.0,0.0,95,63,69,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060822,-9999,-9999,0.00,0.0,0.0,87,65,69,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060823,-9999,-9999,0.00,0.0,0.0,91,62,74,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060824,-9999,-9999,0.00,0.0,0.0,92,68,74,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060825,-9999,-9999,0.00,0.0,0.0,92,69,73,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060826,-9999,-9999,0.00,0.0,0.0,95,70,76,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060827,-9999,-9999,0.00,0.0,0.0,90,74,85,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060828,-9999,-9999,0.01,0.0,0.0,90,74,79,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060829,-9999,-9999,0.01,0.0,0.0,93,76,80,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060830,-9999,-9999,0.00,0.0,0.0,96,72,76,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060831,-9999,-9999,0.00,0.0,0.0,81,68,71,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060901,-9999,-9999,0.20,0.0,0.0,86,62,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060902,-9999,-9999,2.80,0.0,0.0,65,59,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060903,-9999,-9999,0.31,0.0,0.0,69,59,65,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060904,-9999,-9999,0.00,0.0,0.0,82,62,67,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060905,-9999,-9999,0.92,0.0,0.0,80,63,65,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060906,-9999,-9999,0.80,0.0,0.0,66,62,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060907,-9999,-9999,0.01,0.0,0.0,78,59,62,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060908,-9999,-9999,0.00,0.0,0.0,84,60,68,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060909,-9999,-9999,0.00,0.0,0.0,86,63,65,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060910,-9999,-9999,0.00,0.0,0.0,86,61,65,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060911,-9999,-9999,0.08,0.0,0.0,84,62,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060912,-9999,-9999,0.00,0.0,0.0,69,60,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060913,-9999,-9999,0.00,0.0,0.0,72,59,62,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060914,-9999,-9999,0.58,0.0,0.0,69,59,65,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060915,-9999,-9999,0.23,0.0,0.0,68,58,61,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060916,-9999,-9999,0.07,0.0,0.0,76,59,67,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060917,-9999,-9999,0.05,0.0,0.0,74,60,62,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060918,-9999,-9999,0.02,0.0,0.0,82,60,62,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060919,-9999,-9999,0.00,0.0,0.0,87,60,71,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060920,-9999,-9999,0.00,0.0,0.0,78,54,60,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060921,-9999,-9999,0.00,0.0,0.0,70,46,55,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060922,-9999,-9999,0.00,0.0,0.0,70,48,55,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060923,-9999,-9999,0.00,0.0,0.0,73,53,69,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060924,-9999,-9999,0.00,0.0,0.0,83,67,77,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060925,-9999,-9999,0.00,0.0,0.0,84,55,58,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060926,-9999,-9999,0.00,0.0,0.0,78,50,54,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060927,-9999,-9999,0.00,0.0,0.0,77,53,59,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060928,-9999,-9999,0.00,0.0,0.0,79,56,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060929,-9999,-9999,1.30,0.0,0.0,81,51,52,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20060930,-9999,-9999,0.00,0.0,0.0,67,47,52,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061001,-9999,-9999,0.17,0.0,0.0,69,52,60,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061002,-9999,-9999,0.00,0.0,0.0,73,49,55,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061003,-9999,-9999,0.00,0.0,0.0,76,54,61,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061004,-9999,-9999,0.00,0.0,0.0,84,58,65,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061005,-9999,-9999,0.00,0.0,0.0,85,61,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061006,-9999,-9999,1.40,0.0,0.0,65,53,54,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061007,-9999,-9999,0.65,0.0,0.0,55,49,52,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061008,-9999,-9999,0.13,0.0,0.0,57,48,54,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061009,-9999,-9999,0.00,0.0,0.0,73,49,54,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061010,-9999,-9999,0.00,0.0,0.0,79,53,57,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061011,-9999,-9999,0.00,0.0,0.0,82,54,60,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061012,-9999,-9999,0.05,0.0,0.0,72,59,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061013,-9999,-9999,0.00,0.0,0.0,73,34,44,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061014,-9999,-9999,0.00,0.0,0.0,59,34,41,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061015,-9999,-9999,0.00,0.0,0.0,63,35,37,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061016,-9999,-9999,0.00,0.0,0.0,63,35,41,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061017,-9999,-9999,0.03,0.0,0.0,66,40,58,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061018,-9999,-9999,0.68,0.0,0.0,66,55,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061019,-9999,-9999,0.00,0.0,0.0,79,60,62,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061020,-9999,-9999,0.52,0.0,0.0,70,62,66,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061021,-9999,-9999,0.00,0.0,0.0,71,40,41,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061022,-9999,-9999,0.00,0.0,0.0,63,39,45,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061023,-9999,-9999,0.00,0.0,0.0,64,40,50,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061024,-9999,-9999,0.01,0.0,0.0,54,39,43,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061025,-9999,-9999,0.00,0.0,0.0,53,34,53,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061026,-9999,-9999,0.00,0.0,0.0,53,34,39,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061027,-9999,-9999,0.00,0.0,0.0,55,38,48,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061028,-9999,-9999,1.60,0.0,0.0,62,46,51,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061029,-9999,-9999,0.00,0.0,0.0,65,36,50,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061030,-9999,-9999,0.00,0.0,0.0,62,34,47,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061031,-9999,-9999,0.00,0.0,0.0,71,44,56,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061101,-9999,-9999,0.00,0.0,0.0,77,42,60,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061102,-9999,-9999,0.40,0.0,0.0,65,46,55,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061103,-9999,-9999,0.00,0.0,0.0,56,34,39,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061104,-9999,-9999,0.00,0.0,0.0,47,28,35,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061105,-9999,-9999,0.00,0.0,0.0,46,30,41,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061106,-9999,-9999,0.00,0.0,0.0,53,35,44,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061107,-9999,-9999,0.00,0.0,0.0,55,35,39,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061108,-9999,-9999,1.74,0.0,0.0,64,37,58,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061109,-9999,-9999,0.05,0.0,0.0,64,53,54,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061110,-9999,-9999,0.00,0.0,0.0,70,44,57,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061111,-9999,-9999,0.00,0.0,0.0,71,50,61,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061112,-9999,-9999,0.47,0.0,0.0,78,48,50,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061113,-9999,-9999,0.73,0.0,0.0,50,45,50,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061114,-9999,-9999,0.00,0.0,0.0,55,49,54,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061115,-9999,-9999,0.00,0.0,0.0,65,47,50,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061116,-9999,-9999,0.00,0.0,0.0,67,49,65,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061117,-9999,-9999,2.40,0.0,0.0,70,45,51,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061118,-9999,-9999,0.00,0.0,0.0,61,36,40,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061119,-9999,-9999,0.00,0.0,0.0,52,31,41,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061120,-9999,-9999,0.00,0.0,0.0,51,33,38,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061121,-9999,-9999,0.00,0.0,0.0,47,32,39,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061122,-9999,-9999,0.00,0.0,0.0,48,38,43,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061123,-9999,-9999,1.09,0.0,0.0,45,38,44,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061124,-9999,-9999,0.06,0.0,0.0,49,36,42,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061125,-9999,-9999,0.00,0.0,0.0,49,30,35,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061126,-9999,-9999,0.00,0.0,0.0,61,33,37,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061127,-9999,-9999,0.00,0.0,0.0,64,35,50,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061128,-9999,-9999,0.00,0.0,0.0,63,38,41,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061129,-9999,-9999,0.00,0.0,0.0,66,39,51,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061130,-9999,-9999,0.00,0.0,0.0,63,50,60,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061201,-9999,-9999,0.03,0.0,0.0,72,58,66,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061202,-9999,-9999,0.05,0.0,0.0,75,38,40,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061203,-9999,-9999,0.00,0.0,0.0,50,29,33,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061204,-9999,-9999,0.00,0.0,0.0,46,30,33,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061205,-9999,-9999,0.00,0.0,0.0,39,24,29,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061206,-9999,-9999,0.00,0.0,0.0,42,23,33,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061207,-9999,-9999,0.00,0.0,0.0,54,31,37,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061208,-9999,-9999,0.00,0.0,0.0,54,23,26,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061209,-9999,-9999,0.00,0.0,0.0,36,18,21,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061210,-9999,-9999,0.00,0.0,0.0,45,19,27,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061211,-9999,-9999,0.00,0.0,0.0,62,26,40,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061212,-9999,-9999,0.00,0.0,0.0,56,31,36,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061213,-9999,-9999,0.03,0.0,0.0,58,35,51,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061214,-9999,-9999,0.08,0.0,0.0,58,36,43,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061215,-9999,-9999,0.00,0.0,0.0,61,38,41,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061216,-9999,-9999,0.00,0.0,0.0,63,37,43,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061217,-9999,-9999,0.00,0.0,0.0,56,30,36,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061218,-9999,-9999,0.00,0.0,0.0,64,35,44,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061219,-9999,-9999,0.00,0.0,0.0,76,41,45,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061220,-9999,-9999,0.00,0.0,0.0,52,27,33,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061221,-9999,-9999,0.00,0.0,0.0,53,31,42,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061222,-9999,-9999,0.00,0.0,0.0,52,40,49,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061223,-9999,-9999,1.05,0.0,0.0,58,46,52,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061224,-9999,-9999,0.00,0.0,0.0,63,36,44,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061225,-9999,-9999,0.00,0.0,0.0,55,32,37,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061226,-9999,-9999,0.55,0.0,0.0,50,35,48,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061227,-9999,-9999,0.05,0.0,0.0,55,42,42,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061228,-9999,-9999,0.00,0.0,0.0,49,28,34,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061229,-9999,-9999,0.00,0.0,0.0,52,30,34,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061230,-9999,-9999,0.00,0.0,0.0,55,34,41,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20061231,-9999,-9999,0.00,0.0,0.0,55,34,40,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070101,-9999,-9999,0.86,0.0,0.0,50,38,49,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070102,-9999,-9999,0.16,0.0,0.0,53,41,44,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070103,-9999,-9999,0.00,0.0,0.0,52,28,31,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070104,-9999,-9999,0.00,0.0,0.0,47,30,36,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070105,-9999,-9999,0.12,0.0,0.0,63,36,60,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070106,-9999,-9999,0.19,0.0,0.0,67,58,64,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070107,-9999,-9999,0.00,0.0,0.0,74,43,48,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070108,-9999,-9999,0.58,0.0,0.0,54,45,52,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070109,-9999,-9999,0.10,0.0,0.0,55,30,39,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070110,-9999,-9999,0.10,0.0,0.0,50,30,32,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070111,-9999,-9999,0.00,0.0,0.0,38,31,32,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070112,-9999,-9999,0.01,0.0,0.0,43,32,43,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070113,-9999,-9999,0.02,0.0,0.0,54,48,53,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070114,-9999,-9999,0.15,0.0,0.0,64,51,63,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070115,-9999,-9999,0.00,0.0,0.0,63,56,57,-9999,-9999,-9999
GHCND:USC00182325,DALECARLIA RESERVOIR DC US,45.7,38.94,-77.11306,20070116,-9999,-9999,0.00,0.0,0.0,71,31,47,-9999,-9999,-9999
