X,Y,OBJECTID,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,SQMILES,ORIG_FID
-77.0083898453654,38.895982759512755,5476,0062021,1007,110010062021007,110010062021007,11052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73070526,0.00426673,3233
-77.008537276743823,38.896793877880533,5477,0062021,1008,110010062021008,110010062021008,10574,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.61257664,0.00408215,3234
-77.009519170674679,38.893303166238141,5478,0062021,1009,110010062021009,110010062021009,92059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.69486468,0.03546073,3235
-77.010784983583846,38.893701607923497,5479,0062021,1010,110010062021010,110010062021010,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29364628,0.00045882,3236
-77.01037075792712,38.894513292241037,5480,0062021,1011,110010062021011,110010062021011,5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46115898,0.00228306,3237
-77.009208249582187,38.894902646931769,5481,0062021,1012,110010062021012,110010062021012,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16103082,0.00025161,3238
-77.012512376014243,38.892355723992615,5482,0062021,1013,110010062021013,110010062021013,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94875794,0.00148243,3239
-77.013051045495828,38.891498590386412,5483,0062021,1014,110010062021014,110010062021014,20999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18851876,0.00810706,3240
-77.014130066281055,38.891626190055277,5484,0062021,1015,110010062021015,110010062021015,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48369672,0.00075578,3241
-77.014688795513962,38.891707325980931,5485,0062021,1016,110010062021016,110010062021016,6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71358864,0.00267748,3242
-77.015631814374785,38.891810803811616,5486,0062021,1017,110010062021017,110010062021017,4431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09474239,0.00171053,3243
-76.953022764928065,38.920456086051608,5487,0090001,1003,110010090001003,110010090001003,217484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.75407018,0.08399073,5025
-76.942454528231792,38.918386192306301,5488,0090001,1004,110010090001004,110010090001004,0,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95628183,0.00149419,5026
-76.943446389556911,38.917467525941674,5489,0090001,1005,110010090001005,110010090001005,0,6166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52342313,0.00238035,5027
-76.947754330634282,38.917830554960446,5490,0090001,1006,110010090001006,110010090001006,145242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1793001,0.04090516,5028
-76.951309578777952,38.918704305763129,5491,0090001,1007,110010090001007,110010090001007,6564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16170646,0.00806517,5029
-76.952873788224039,38.918348544233986,5492,0090001,1008,110010090001008,110010090001008,5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59677431,0.01186996,5030
-76.95500640914041,38.917893675821034,5493,0090001,1009,110010090001009,110010090001009,4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09193534,0.00170615,5031
-76.959044869636514,38.922332695502007,5494,0090001,1010,110010090001010,110010090001010,126562,0,708,708,37,629,1,32,0,9,23,6,13,1,23,32,624,1,32,0,0,22,6,12,1,652,34,568,1,22,0,6,18,6,8,1,19,29,564,1,22,0,0,17,6,7,1,483,476,19,30.63199614,0.04786249,5032
-76.957291175555184,38.929640888663577,5495,0090002,2000,110010090002000,110010090002000,25168,0,48,55,0,54,1,0,0,0,2,2,2,0,3,0,54,0,0,0,0,2,2,0,0,49,0,45,1,0,0,0,2,2,1,0,2,0,45,0,0,0,0,2,2,0,0,23,32,8,6.21853503,0.00971646,5033
-76.958192729433677,38.929087676331115,5496,0090002,2001,110010090002001,110010090002001,21502,0,95,12,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,51,4,1,5.31281381,0.00830127,5034
-76.960335637487645,38.926687239928775,5497,0090002,2002,110010090002002,110010090002002,113000,0,603,611,7,588,0,0,0,16,19,15,1,0,17,6,585,0,0,0,3,19,15,1,0,570,7,533,0,0,0,11,19,15,1,0,13,6,530,0,0,0,2,19,15,1,0,427,422,20,27.9202333,0.04362536,5035
-76.961666965775237,38.927425848698881,5498,0090002,2003,110010090002003,110010090002003,13227,0,285,273,41,196,0,36,0,0,11,3,1,0,2,41,196,0,36,0,0,9,3,1,0,267,41,178,0,36,0,0,11,3,1,0,2,41,178,0,36,0,0,9,3,1,0,43,40,3,3.26826121,0.00510666,5036
-76.994518795462639,38.936064680388199,5499,0095041,1015,110010095041015,110010095041015,57995,0,39,37,29,6,0,2,0,0,2,2,0,0,1,28,6,0,2,0,0,2,2,0,0,35,26,5,0,2,0,0,2,2,0,0,1,25,5,0,2,0,0,2,2,0,0,14,14,0,14.32948975,0.02238983,5423
-76.994295835302921,38.934264674195269,5500,0095041,1016,110010095041016,110010095041016,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19849979,0.00031016,5424
-76.989414190825826,38.937778273359406,5501,0095041,1017,110010095041017,110010095041017,20870,0,57,50,13,35,1,1,0,0,6,1,0,0,3,12,35,1,1,0,0,5,1,0,0,50,13,32,1,1,0,0,2,0,0,0,3,12,32,1,1,0,0,1,0,0,0,19,18,1,5.15648217,0.008057,5425
-76.989696742157577,38.936706800923702,5502,0095041,1018,110010095041018,110010095041018,22857,0,86,84,45,38,0,1,0,0,1,1,0,0,2,43,38,0,1,0,0,1,1,0,0,72,37,32,0,1,0,0,1,1,0,0,2,35,32,0,1,0,0,1,1,0,0,45,43,2,5.64759213,0.00882436,5426
-76.989993341652635,38.935375849174854,5503,0095041,1019,110010095041019,110010095041019,36329,0,115,109,73,33,0,3,0,0,4,1,1,0,5,69,33,0,3,0,0,3,1,1,0,97,61,30,0,3,0,0,2,1,0,0,5,57,30,0,3,0,0,1,1,0,0,67,57,10,8.97615344,0.01402524,5427
-76.991914939742685,38.935303598138432,5504,0095041,1020,110010095041020,110010095041020,24424,0,103,58,25,30,2,0,0,1,4,2,0,0,14,16,29,0,0,0,0,3,2,0,0,47,19,22,1,0,0,1,4,2,0,0,7,16,21,0,0,0,0,3,2,0,0,62,33,1,6.03472739,0.00942926,5428
-76.992846238674133,38.935860256425691,5505,0095041,1021,110010095041021,110010095041021,4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03623882,0.00161912,5429
-76.993545790161534,38.934884331554706,5506,0095041,1022,110010095041022,110010095041022,2797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69120433,0.00108001,5430
-76.993381769182747,38.934586387977753,5507,0095041,1023,110010095041023,110010095041023,6594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6293474,0.00254586,5431
-76.992741596180991,38.935311096054669,5508,0095041,1024,110010095041024,110010095041024,1230,0,0,38,8,17,2,1,0,10,1,1,0,0,12,8,17,0,1,0,0,1,1,0,0,33,8,17,1,1,0,5,1,1,0,0,6,8,17,0,1,0,0,1,1,0,0,0,25,2,0.30382235,0.00047472,5432
-76.992879402180279,38.934556698623972,5509,0095041,1025,110010095041025,110010095041025,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09553117,0.00014927,5433
-76.994180007150106,38.934069037410289,5510,0095041,1026,110010095041026,110010095041026,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25662431,0.00040098,5434
-76.989490694793872,38.945752825568775,5511,0095042,2000,110010095042000,110010095042000,14621,0,60,60,8,52,0,0,0,0,0,0,0,0,0,8,52,0,0,0,0,0,0,0,0,57,8,49,0,0,0,0,0,0,0,0,0,8,49,0,0,0,0,0,0,0,0,34,34,0,3.61266164,0.00564478,5435
-76.993772348285603,38.943902945635145,5512,0095042,2001,110010095042001,110010095042001,289861,0,546,539,82,445,0,11,0,1,4,4,1,1,5,80,444,0,11,0,0,3,4,1,1,501,82,401,0,11,0,1,3,3,1,1,5,80,400,0,11,0,0,2,3,1,1,117,113,4,71.6189533,0.11190461,5436
-76.991438888156196,38.94206972003694,5513,0095042,2002,110010095042002,110010095042002,12372,0,56,56,8,48,0,0,0,0,0,0,0,0,1,7,48,0,0,0,0,0,0,0,0,46,6,40,0,0,0,0,0,0,0,0,1,5,40,0,0,0,0,0,0,0,0,26,25,1,3.05689829,0.0047764,5437
-76.996253825619419,38.940806074151944,5514,0095042,2003,110010095042003,110010095042003,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35734913,0.00055836,5438
-76.991436556421689,38.942605877496447,5515,0095042,2004,110010095042004,110010095042004,12379,0,46,43,5,36,0,0,0,2,3,0,1,0,3,5,35,0,0,0,0,3,0,1,0,39,3,33,0,0,0,1,2,0,0,0,2,3,32,0,0,0,0,2,0,0,0,20,18,2,3.05858271,0.00477904,5439
-76.997734030387306,38.945907142966156,5516,0095042,2005,110010095042005,110010095042005,9462,0,53,48,0,42,1,0,0,5,1,1,4,0,5,0,42,1,0,0,0,1,1,4,0,42,0,34,1,0,0,3,1,1,3,0,3,0,34,1,0,0,0,1,1,3,0,22,22,0,2.3378841,0.00365294,5440
-76.99703989780285,38.943469467402323,5517,0095042,2006,110010095042006,110010095042006,16132,0,161,199,2,192,0,5,0,0,0,0,1,0,0,2,192,0,5,0,0,0,0,1,0,170,2,162,0,5,0,0,0,0,1,0,0,2,162,0,5,0,0,0,0,1,0,59,76,0,3.98581958,0.00622784,5441
-76.997586379763121,38.944983268408883,5518,0095042,2007,110010095042007,110010095042007,12384,0,70,70,6,61,0,1,0,2,0,0,0,0,3,5,60,0,1,0,1,0,0,0,0,59,6,51,0,1,0,1,0,0,0,0,2,5,50,0,1,0,1,0,0,0,0,25,25,0,3.05978444,0.00478091,5442
-76.997994493086495,38.943574008567936,5519,0095042,2008,110010095042008,110010095042008,45025,0,162,118,1,116,0,0,0,1,5,4,0,1,0,1,116,0,0,0,1,5,4,0,1,102,1,96,0,0,0,0,5,4,0,1,0,1,96,0,0,0,0,5,4,0,1,61,42,2,11.12486771,0.01738261,5443
-76.998756537446937,38.943925918870825,5520,0095042,2009,110010095042009,110010095042009,22758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62316884,0.0087862,5444
-76.99144041513253,38.941534921026189,5521,0095042,2010,110010095042010,110010095042010,12358,0,58,58,11,47,0,0,0,0,0,0,0,0,2,9,47,0,0,0,0,0,0,0,0,48,9,39,0,0,0,0,0,0,0,0,1,8,39,0,0,0,0,0,0,0,0,26,25,1,3.05339892,0.00477094,5445
-76.989754055952204,38.941267716597636,5522,0095042,2011,110010095042011,110010095042011,9976,0,54,54,23,31,0,0,0,0,0,0,0,0,6,21,27,0,0,0,0,0,0,0,0,46,19,27,0,0,0,0,0,0,0,0,3,19,24,0,0,0,0,0,0,0,0,18,18,0,2.46484287,0.00385132,5446
-76.989757101061073,38.942337401253312,5523,0095042,2012,110010095042012,110010095042012,9889,0,43,43,9,33,0,1,0,0,0,0,0,0,2,7,33,0,1,0,0,0,0,0,0,38,9,28,0,1,0,0,0,0,0,0,2,7,28,0,1,0,0,0,0,0,0,20,18,2,2.44329217,0.00381764,5447
-76.989290140826853,38.943111072901104,5524,0095042,2013,110010095042013,110010095042013,8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18282594,0.00341067,5448
-76.989306672304963,38.944278319291641,5525,0095042,2014,110010095042014,110010095042014,34170,0,11,11,4,7,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,6,6,0,8.44287516,0.01319199,5449
-76.991438888952217,38.941000203374692,5526,0095042,2015,110010095042015,110010095042015,12401,0,43,43,14,29,0,0,0,0,0,0,0,0,4,14,25,0,0,0,0,0,0,0,0,38,12,26,0,0,0,0,0,0,0,0,4,12,22,0,0,0,0,0,0,0,0,18,15,3,3.0639491,0.00478742,5450
-76.988791408048655,38.9423390315566,5527,0095042,2016,110010095042016,110010095042016,9983,0,45,45,10,30,0,1,0,4,0,0,0,0,10,4,30,0,1,0,0,0,0,0,0,42,8,30,0,0,0,4,0,0,0,0,9,3,30,0,0,0,0,0,0,0,0,17,17,0,2.46665805,0.00385415,5451
-77.003054290190803,38.84584660123442,5528,0104002,2017,110010104002017,110010104002017,46157,0,616,587,4,578,1,1,0,3,16,8,9,0,7,4,578,1,1,0,0,14,8,7,0,429,3,410,1,1,0,3,9,6,3,0,6,3,410,1,1,0,0,7,6,2,0,288,260,26,11.4044924,0.01781952,6168
-77.004396254199705,38.848240393608258,5529,0104002,2018,110010104002018,110010104002018,24126,0,313,306,6,295,0,5,0,0,7,5,2,0,8,4,289,0,5,0,0,7,5,2,0,231,5,217,0,4,0,0,5,5,1,0,7,3,212,0,4,0,0,5,5,1,0,182,150,32,5.96116388,0.00931432,6169
-77.000643670631163,38.848115259049528,5530,0104002,2019,110010104002019,110010104002019,19896,0,176,173,4,168,1,0,0,0,3,0,0,0,4,4,165,0,0,0,0,3,0,0,0,118,3,111,1,0,0,0,3,0,0,0,4,3,108,0,0,0,0,3,0,0,0,80,71,9,4.9159501,0.00768117,6170
-76.997544160715321,38.847707017560452,5531,0104002,2020,110010104002020,110010104002020,52376,0,121,121,0,115,0,0,0,6,0,0,0,0,6,0,115,0,0,0,0,0,0,0,0,90,0,85,0,0,0,5,0,0,0,0,5,0,85,0,0,0,0,0,0,0,0,51,46,5,12.94096786,0.02022026,6171
-76.99544311253841,38.848098290722341,5532,0104002,2021,110010104002021,110010104002021,12507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0901262,0.00482832,6172
-76.99546487722445,38.84903689159475,5533,0104002,2022,110010104002022,110010104002022,7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88256027,0.0029415,6173
-76.996218635208137,38.850950924828503,5534,0104002,2023,110010104002023,110010104002023,20982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18431084,0.00810049,6174
-76.997215806520572,38.853533273444796,5535,0104002,2024,110010104002024,110010104002024,49036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1157573,0.01893087,6175
-76.999262171768095,38.8545426939639,5536,0104002,2025,110010104002025,110010104002025,65467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17566098,0.02527447,6176
-76.99944154543563,38.856239269381646,5537,0104002,2026,110010104002026,110010104002026,16306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0288583,0.00629509,6177
-76.990933706587086,38.849879574876802,5538,0104002,2027,110010104002027,110010104002027,475100,83,323,320,35,284,0,0,1,0,1,1,2,2,3,34,282,0,0,1,0,1,1,2,2,323,35,284,0,0,1,0,1,1,2,2,3,34,282,0,0,1,0,1,1,2,2,1,1,0,117.05936614,0.18290526,6178
-76.989852742252396,38.845888261379926,5539,0104002,2028,110010104002028,110010104002028,29246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12680685,0.01113564,6179
-76.995244975143152,38.850718262708028,5540,0104002,2029,110010104002029,110010104002029,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10721366,0.00016752,6180
-76.954255227912,38.91453961544503,5541,0111003,3029,110010111003029,110010111003029,451158,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,4,0,111.47278506,0.17417623,6479
-76.958203195589931,38.912767507158847,5542,0111003,3030,110010111003030,110010111003030,105466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.05850406,0.04071641,6480
-76.96140341004714,38.912017434575617,5543,0111003,3031,110010111003031,110010111003031,140550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.72714526,0.05426116,6481
-76.973422004380467,38.914921168454676,5544,0111003,3032,110010111003032,110010111003032,23139,0,109,37,0,37,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,57,24,0,6.64015062,0.01037524,6482
-76.96584297968208,38.912948809590191,5545,0111003,3033,110010111003033,110010111003033,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27270631,0.0004261,6483
-76.965096747700755,38.912083553042009,5546,0111003,3034,110010111003034,110010111003034,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19132432,0.00029894,6484
-76.940110774938859,38.870563991323998,5547,0099021,1008,110010099021008,110010099021008,64548,0,195,194,2,186,2,0,0,4,1,0,0,0,1,2,186,2,0,0,3,1,0,0,0,138,2,132,1,0,0,2,1,0,0,0,0,2,132,1,0,0,2,1,0,0,0,77,65,7,15.94857776,0.02491965,5841
-76.93809893438069,38.871494165578071,5548,0099021,1009,110010099021009,110010099021009,13010,0,43,43,2,41,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,0,0,33,2,31,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,18,16,2,3.21451497,0.00502268,5842
-76.940933063992617,38.868591311605115,5549,0099021,1010,110010099021010,110010099021010,11777,0,94,94,0,94,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,69,0,69,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,34,32,2,2.90998004,0.00454684,5843
-76.941702988655777,38.869635304863287,5550,0099021,1011,110010099021011,110010099021011,13855,0,45,42,0,41,1,0,0,0,2,1,0,0,1,0,40,1,0,0,0,2,1,0,0,39,0,35,1,0,0,0,2,1,0,0,1,0,34,1,0,0,0,2,1,0,0,31,27,4,3.42345276,0.00534914,5844
-76.943647244220656,38.869892138645007,5551,0099021,1012,110010099021012,110010099021012,30379,0,188,180,2,178,0,0,0,0,0,0,0,0,6,1,173,0,0,0,0,0,0,0,0,129,2,127,0,0,0,0,0,0,0,0,6,1,122,0,0,0,0,0,0,0,0,69,62,5,7.50617337,0.0117284,5845
-76.948309215454216,38.869608849188218,5552,0099021,1013,110010099021013,110010099021013,144197,0,73,73,0,73,0,0,0,0,0,0,0,0,2,0,71,0,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,24,23,1,35.62836013,0.05566931,5846
-76.943176913017567,38.867867557522906,5553,0099021,1014,110010099021014,110010099021014,30937,0,175,180,3,176,1,0,0,0,3,3,0,0,0,3,176,1,0,0,0,3,3,0,0,147,2,141,1,0,0,0,3,3,0,0,0,2,141,1,0,0,0,3,3,0,0,76,73,5,7.64384709,0.01194351,5847
-76.942115995516119,38.868828362365761,5554,0099021,1015,110010099021015,110010099021015,9602,0,49,47,2,44,0,1,0,0,0,1,0,0,0,2,44,0,1,0,0,0,1,0,0,42,2,37,0,1,0,0,0,1,0,0,0,2,37,0,1,0,0,0,1,0,0,26,25,1,2.37250001,0.00370703,5848
-76.941781263370999,38.868253771789213,5555,0099021,1016,110010099021016,110010099021016,10207,0,80,78,1,77,0,0,0,0,2,0,2,0,2,1,75,0,0,0,0,2,0,2,0,55,1,52,0,0,0,0,2,0,2,0,1,1,51,0,0,0,0,2,0,2,0,36,33,3,2.52183986,0.00394037,5849
-76.942760317166403,38.870679431821785,5556,0099021,1017,110010099021017,110010099021017,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.91013073,0.00142208,5850
-76.945872437702093,38.868937400069186,5557,0099022,2000,110010099022000,110010099022000,70728,0,349,331,0,328,1,0,0,2,18,3,6,0,6,0,327,1,0,0,0,15,3,6,0,275,0,264,1,0,0,2,8,2,2,0,3,0,263,1,0,0,0,8,2,2,0,130,127,3,17.47550503,0.02730548,5851
-76.946409662355933,38.865644268836867,5558,0099022,2001,110010099022001,110010099022001,39080,0,298,298,0,298,0,0,0,0,0,0,0,0,6,0,292,0,0,0,0,0,0,0,0,221,0,221,0,0,0,0,0,0,0,0,3,0,218,0,0,0,0,0,0,0,0,113,105,8,9.65586899,0.0150873,5852
-76.947654300599666,38.867221232733726,5559,0099022,2002,110010099022002,110010099022002,20722,0,147,147,0,143,4,0,0,0,0,0,0,0,1,0,142,4,0,0,0,0,0,0,0,127,0,123,4,0,0,0,0,0,0,0,1,0,122,4,0,0,0,0,0,0,0,58,55,3,5.11988136,0.00799981,5853
-76.948530411191683,38.867715767397591,5560,0099022,2003,110010099022003,110010099022003,23312,0,155,152,0,151,0,0,0,1,3,3,0,0,0,0,151,0,0,0,1,3,3,0,0,121,0,117,0,0,0,1,3,3,0,0,0,0,117,0,0,0,1,3,3,0,0,61,59,2,5.76005424,0.00900008,5854
-76.949985008650927,38.866014493370002,5561,0099022,2004,110010099022004,110010099022004,22574,0,89,89,1,88,0,0,0,0,0,0,0,0,1,1,87,0,0,0,0,0,0,0,0,74,1,73,0,0,0,0,0,0,0,0,1,1,72,0,0,0,0,0,0,0,0,56,40,16,5.57753641,0.0087149,5855
-76.948014795368124,38.865724208829448,5562,0099022,2005,110010099022005,110010099022005,20118,0,126,126,0,126,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,62,57,5,4.97083293,0.00776693,5856
-76.947181957183105,38.86641380141679,5563,0099022,2006,110010099022006,110010099022006,10022,0,72,71,2,69,0,0,0,0,1,1,0,0,3,0,68,0,0,0,0,1,1,0,0,60,2,57,0,0,0,0,1,1,0,0,3,0,56,0,0,0,0,1,1,0,0,29,28,1,2.4761511,0.00386899,5857
